0.5931,0.59221,0.54971,0.38383,0.56171,-0.34462,-0.94276,-0.080463,0.26977,0.4098,1.5088,0.94703,-0.86368,1.504,0.14863,-1.7095,0.75916,-0.72195,-0.59278,-0.35058,0.46035,-0.63714,0.50795,-0.64364,-0.21988,-0.45191,0.71697,-0.41089,0.28332,-0.34856,2.8834
0.086727,-0.036985,0.17956,-0.064542,-0.14425,2.3628,1.5361,0.2346,-0.81907,-0.014833,-0.702,-0.81327,-0.39392,0.88406,-0.62049,-0.57597,0.60716,0.3309,0.56401,-1.626,0.16466,0.83342,-0.54441,-0.67995,0.73929,1.1099,0.74755,-1.6008,-0.99351,-1.2163,0.69783
-0.15606,-0.12067,0.77465,-0.85235,0.18599,1.2742,0.75345,-0.39431,-1.4728,2.1686,0.075108,-0.36871,-0.7934,-1.0313,-0.16228,-0.29037,-1.2921,0.58405,-0.13825,0.9212,-1.2225,2.5124,0.8159,-0.51142,-1.3802,1.497,0.90599,-0.058498,0.16817,0.091358,4.7646
-0.014834,-0.15956,-1.239,-0.71685,-0.69079,-1.1354,0.19191,0.98112,-0.8027,2.4129,-0.13901,0.97056,-0.9384,-1.4079,0.47522,-0.1466,0.98876,0.54456,0.082149,0.26771,-0.1382,2.1925,-0.65917,-0.13398,-0.63102,-0.92176,0.41502,-0.69012,-0.4509,-0.14875,-1.0585
0.32792,-0.58651,-0.157,-1.9688,-0.69514,0.72925,-0.99226,1.5796,-0.1753,-0.53027,0.41612,0.10776,-0.28127,-0.56271,1.3201,-1.9346,-0.18014,-1.7017,-0.69409,0.15026,-1.5015,-0.25735,0.71004,-0.48868,0.17687,-2.2769,-0.87834,0.97602,-0.81327,-0.97556,-3.9645
-0.1822,-1.706,-0.78146,-0.30626,0.0075539,0.76813,-1.0482,0.12147,-0.015904,0.97028,-0.9336,-0.53345,-2.2342,0.047903,-1.2591,1.6248,0.18535,-0.6461,1.3888,-0.21298,-0.57694,0.34025,-0.502,0.48509,0.52122,0.78696,0.17459,0.77604,-0.098827,1.2653,0.88214
-2.2903,-0.026207,-1.5992,1.0346,-0.2231,0.099447,-0.046531,-0.743,-1.3377,0.26971,0.13512,-1.7618,0.40342,-0.30981,0.40958,-1.1887,0.46237,-0.41288,0.31094,-0.12883,-0.38888,1.8652,-1.794,-0.75848,-0.29129,-0.92766,-0.0048366,1.7554,0.37284,-0.094692,-1.4532
-0.13725,1.0154,0.37951,-0.73777,0.94077,0.67812,-1.953,0.79994,0.21531,0.99117,1.2651,-0.039702,-0.89992,-0.01732,1.025,-0.38021,0.72391,0.19138,-0.51816,1.1651,1.0433,0.33609,-0.11214,1.1126,1.2757,-0.02206,-0.60775,-1.5608,0.29588,-0.49328,3.688
-1.4351,1.7784,-0.59137,0.85015,1.3428,-1.7478,-0.54693,-0.49487,0.16619,0.84642,-1.6761,0.88437,0.81679,-0.6889,0.32444,-1.3055,0.019133,0.41328,0.55924,0.82173,0.34252,0.95988,-0.43683,-0.19503,0.25591,0.46098,-0.091673,0.26419,0.49213,-0.67054,-0.40937
0.90624,0.89416,0.64535,-0.35466,0.16942,-0.96346,-0.3422,-0.85644,-1.0291,-0.20208,0.99333,1.4379,-0.20151,-0.96013,-0.33819,0.12103,-2.8547,2.1285,1.1825,-0.19867,-0.93465,0.9718,0.34161,0.0017504,-0.44009,-0.88875,-1.7636,-1.7565,0.63517,1.444,-4.7279
0.97394,-1.3325,1.201,-0.22503,0.17504,-0.34779,2.9134,-0.32471,0.46707,0.50383,0.86892,0.44999,-0.45264,0.3512,-0.04875,-0.56447,-0.56569,-0.31548,-0.79956,-1.1722,-0.76285,-0.027808,-0.7677,-1.1547,-0.0045396,-0.33244,0.32798,-1.9461,-0.010665,-0.15016,-3.6724
1.7054,-0.34703,1.0147,-0.1543,-1.7064,1.9638,-0.60547,-0.057845,-0.36589,0.018639,-1.5845,-0.57166,1.2631,0.31468,2.2273,-0.28745,0.27579,-0.30087,0.39396,1.66,0.31195,2.2503,0.5738,-0.8457,-1.5126,0.72369,0.36806,-1.0129,0.59227,-2.126,4.6615
1.031,0.77615,-0.9648,-0.4187,0.48195,-0.16922,-0.093902,-1.6852,1.1029,0.50625,-1.0522,0.003706,-0.32716,2.4166,-0.45695,0.91493,1.3205,0.60228,1.2665,-1.4591,0.78952,1.3226,1.5048,0.76875,0.069913,-0.090032,1.9883,0.0066014,1.0516,0.00069928,7.7672
0.72183,0.50834,0.96649,1.1865,1.1903,-0.9272,0.76366,-0.032026,0.37324,0.1481,1.8856,1.9914,1.3393,-2.5546,-1.0131,1.179,-0.99262,-0.16761,1.6606,0.19698,-0.6928,-0.59386,0.9026,-0.67788,-0.014275,0.7172,0.44411,0.9104,-0.25957,1.6703,1.3547
1.4269,-1.6583,-0.92673,1.5568,-0.53103,0.6872,-1.7173,-1.2703,0.69882,0.36999,0.2509,0.18329,0.079705,-0.53716,1.423,-1.2439,1.4987,-0.18853,0.46773,1.2042,0.72401,0.41664,-1.7253,0.92881,-1.7527,0.1264,-0.46156,0.39995,-0.23524,1.3485,2.8011
2.1543,0.26248,0.84096,1.8846,-0.38419,-0.19869,-0.45704,-0.45305,0.43489,-1.1936,0.23015,-1.5012,0.46989,-1.0297,-2.0598,0.46133,0.16154,-1.157,0.72696,-0.47665,0.41911,0.009066,0.97258,-0.15054,-0.48767,0.80351,0.28115,-0.45514,0.49943,-0.77676,2.3377
0.53776,-0.02256,-0.62736,1.4507,-0.32487,-0.34313,0.46221,0.197,0.23452,-0.067256,1.0405,0.016169,0.34148,0.90023,0.30764,-1.2454,0.028755,0.69221,-0.35103,1.2861,0.72759,-0.17017,-1.5558,-1.5636,-0.45224,0.47764,0.41077,1.1286,-0.70104,0.3457,3.5381
1.768,-0.39348,-0.6016,-1.6034,-1.2911,-0.82817,1.2269,0.66851,0.8102,-0.16775,1.3491,-2.8688,-0.71305,0.35528,0.21867,-0.35245,0.48041,0.19956,0.55097,-0.51906,-0.72269,0.15084,0.53097,1.0172,-1.1674,-1.0338,-1.1918,1.0624,0.23601,0.16159,-3.1926
0.29503,-0.78039,0.76214,0.58525,-0.041946,-0.2251,-0.39027,0.05805,0.37623,0.20552,1.1417,-0.7203,-0.70071,-0.027906,-0.35538,1.0693,-2.2806,1.8833,-1.1331,0.49325,-0.74421,-1.4454,-0.98829,0.66138,-1.5127,0.27872,1.5711,1.7537,-1.4502,0.88199,-1.1329
-0.82307,0.6921,-0.48791,0.94494,0.70432,-0.26397,-0.98502,-1.4279,-0.57004,3.0152,0.96448,2.6344,-1.2599,-1.0473,-1.493,0.15226,0.44105,0.80091,-0.37836,0.17691,0.37216,0.43785,-0.45117,-1.0396,-1.2629,-0.15211,-0.052102,-1.6806,0.69432,1.4187,0.37751
1.709,2.3119,0.81608,-1.5083,0.27696,0.23149,-0.62625,-0.25018,0.67934,-1.1863,-0.6853,-0.17716,0.27557,-0.0089052,1.9433,-0.79936,-1.014,-1.028,0.21085,-0.39776,-0.62166,0.56814,-0.78884,0.040652,-0.22331,0.40486,-2.4644,1.0229,-0.87196,0.46996,-2.1214
0.061884,-0.35835,-0.59649,1.0298,1.5844,0.27557,1.8913,0.11267,-0.21052,-0.16524,-0.65767,-0.64129,1.2967,0.40808,0.97872,-0.64913,-0.4384,0.47473,1.0988,0.20978,0.81822,-0.70813,0.6911,-0.79049,-0.44035,-1.769,-1.2341,-0.65503,-1.0967,0.46762,1.2053
-0.046051,-0.031884,0.32665,1.5418,0.2132,-0.60917,-0.45769,-0.30987,0.043186,-0.0095903,-1.3985,0.22866,1.2416,0.017655,-0.80052,0.1999,1.2895,-0.66797,-1.2037,-0.28705,1.3881,-0.19104,1.8035,0.26855,-0.29893,0.36837,1.5388,0.60373,-0.7238,0.39588,1.6117
-1.471,-0.38092,0.57404,0.81202,0.72503,-1.1137,-1.0693,0.05592,0.57163,-1.7233,-2.0208,0.61086,-0.22636,0.024163,-0.043302,1.2496,-1.2885,-0.96496,-0.56263,-1.4369,0.75209,-0.05299,0.94898,0.45173,-2.135,-1.4372,0.17479,0.20389,-0.5802,-0.69998,-6.1551
0.21554,-0.8483,-0.088676,0.37271,0.029067,1.3009,-0.24387,-0.32813,2.0397,-0.029151,0.55987,1.3695,0.44211,1.3873,-0.18273,-0.19465,0.63199,-0.53969,-0.15112,0.55345,0.26853,0.84547,-0.7777,-1.3466,-0.39427,1.142,3.0981,0.34065,1.1547,-1.3566,9.6497
0.26737,-1.2094,-0.59587,0.51877,-0.37766,0.81919,0.66589,-0.72515,-1.2511,-0.71495,1.0149,0.17373,0.37119,-0.56386,0.77115,-0.57421,-0.55928,-1.9216,0.27905,-2.6977,1.9697,1.1879,0.13668,-1.4253,-0.019774,0.96604,-0.24473,1.1261,-1.2464,-0.3885,-0.15712
0.11473,0.59593,0.54258,0.4629,0.57999,1.2621,-0.52429,1.206,-1.0317,0.77895,-1.4666,-1.0626,-0.053806,-0.948,0.09506,-1.0572,-1.7231,0.26259,1.3801,-0.50193,0.59405,-0.66706,-2.3447,0.56294,-0.048265,-0.47946,0.28516,0.2155,0.29201,0.3342,2.5465
0.87004,-0.76259,0.60263,0.33536,-0.74745,0.98083,2.7416,1.0618,-2.0456,-0.37362,-0.50979,-0.43189,0.9963,-1.139,2.7457,1.5711,-1.0431,-0.71796,-0.32877,2.2485,0.60097,-0.7235,1.1527,1.4917,-0.44202,2.0816,1.0911,0.32174,1.75,0.10922,7.514
-1.1976,-0.19766,0.32171,-0.44834,0.77683,0.17421,0.71735,0.069284,-0.27187,-1.1262,0.49559,-0.44384,-0.99581,-1.4709,-1.2206,-1.038,-0.96666,-0.8545,-0.58292,0.70477,0.11922,-0.93402,0.45609,0.48686,-0.27954,-0.53776,1.2291,1.5124,0.68815,1.1343,-1.8026
-1.866,-0.78256,-1.6457,0.7913,2.4904,-1.1299,1.0419,-0.73424,-1.4163,-0.04931,0.5565,-2.2847,-0.46266,0.57069,-1.3469,-1.7633,-0.40703,0.012188,-1.682,-0.26864,-0.51662,-0.4102,-0.020367,0.53452,-0.23965,1.2212,-1.6443,-1.123,-0.7193,-0.10668,-5.635
0.10774,0.34364,0.016834,0.042538,0.74377,1.325,0.16866,1.2649,-1.2944,1.0459,0.61353,-1.7174,-0.15105,-0.79548,0.07274,0.26776,0.11009,1.6782,-2.1855,1.0309,-2.0992,0.16652,-1.4527,1.0772,0.056868,0.31119,0.19658,0.042242,-2.4883,0.90122,-2.2177
1.1298,-0.71781,0.52533,-0.67756,0.71067,0.062377,1.0002,-1.2559,-0.69895,-0.78151,0.14054,0.71942,-0.27455,1.0631,-0.29346,-0.67449,-0.42535,0.85346,-0.28495,0.018735,-0.16538,0.88908,1.2649,-0.76184,-0.30236,0.81382,-2.2916,-0.23179,1.5095,-0.29724,-0.20633
-0.36017,0.30778,-0.10413,0.95629,-0.76723,-0.53067,1.4221,1.058,-0.11019,0.89465,0.025487,-0.99673,-0.52933,0.48122,-1.0664,0.16169,-0.17145,0.16029,0.17025,-0.32966,0.59525,-0.46802,1.4336,-0.1208,-0.50514,-1.2307,-1.0782,0.34404,1.3424,0.7016,1.9234
-0.13816,0.79113,0.049259,0.97401,0.45884,-0.060238,0.077061,-0.58131,0.015362,0.33377,1.5321,-1.9145,-0.67387,0.71901,-1.426,-0.53372,-0.50042,-0.35978,-0.48977,-0.38912,1.0113,1.1663,1.5726,0.80385,0.95267,-0.73175,2.1245,-0.97653,-2.0274,-0.67028,1.3543
0.28926,-0.12494,-2.4862,0.46002,-0.070354,-0.20822,-0.35655,1.6387,-1.1497,-0.2868,0.20775,0.19132,-0.46142,-0.69163,-0.69739,0.50653,-0.71705,-0.24725,-1.5528,-0.31556,0.27232,0.8002,0.50375,-1.9724,0.47968,0.64866,-0.4929,-0.85207,-0.18411,0.73976,-2.3439
3.2932,0.74608,0.43839,-0.93669,-0.45866,-1.8456,0.50257,-0.59373,-0.9188,-1.085,1.0871,1.3236,0.74221,-1.8287,-0.64986,0.48207,-1.663,-0.94151,-1.2361,0.33754,-1.229,-0.52135,1.3475,2.1737,-0.5384,0.24056,0.15506,-0.39469,-0.27864,0.55312,-4.5417
-1.3708,-0.13917,0.14962,2.5515,-0.92229,-0.97959,2.3851,-1.342,-1.5532,0.55847,1.5775,0.64175,0.99766,-0.47682,-0.12618,-0.36419,0.12749,0.66573,-0.19593,-2.0539,-0.99005,-0.21819,-0.95828,-1.9691,-1.3796,-0.3787,1.3381,1.0068,-0.45311,-1.298,-5.4076
-0.22712,0.0033404,2.175,-2.218,0.81163,-0.41506,-2.5318,-1.6745,1.2164,-0.028685,0.38852,-1.6009,0.23668,-0.21254,-0.19666,-0.31269,1.4757,-0.6594,-1.8727,-0.41979,-0.95781,-0.064498,0.89852,0.038123,1.1918,0.71015,1.0308,-0.05625,0.0078006,0.16403,-2.5755
0.47644,-1.8298,1.7824,0.70895,-0.99812,1.1633,2.0351,0.41065,-0.38654,0.39838,0.22639,-0.85215,1.3091,-0.0093722,0.21118,-0.92363,-0.12844,0.002139,-1.3865,-1.1659,1.1873,-1.4442,-1.5212,-1.279,0.30423,0.11162,-0.30535,0.38284,1.3182,-0.055725,-0.53191
-1.3169,-0.66482,-1.5088,-0.077111,-0.81357,-0.20188,-0.48981,-0.25589,-0.92695,0.022011,1.9462,-0.16469,1.6469,0.6847,0.1507,1.7292,-1.0228,0.19437,1.0759,2.1294,-1.727,1.7781,0.39625,-0.33994,-0.067042,2.2924,0.67543,1.1195,1.1586,0.44778,4.6565
0.83355,-0.70768,-1.3566,-2.1453,0.61787,0.97385,-1.0896,-0.41158,0.92714,0.74716,-0.15078,-0.60098,1.9774,-1.357,0.42469,-0.80195,0.46114,-1.1096,1.9924,0.016565,0.75622,2.1572,0.16979,-0.059214,-1.6936,-0.2355,1.2394,-0.74557,0.93599,0.077741,5.9214
0.6152,0.069917,-0.75217,-0.64462,0.13655,0.39547,-2.1834,1.7865,-1.1429,0.143,-1.7542,0.1791,-1.5908,0.82686,-0.22806,-0.088344,2.2337,-1.3147,0.50146,-0.24774,-0.10552,-0.032456,1.7733,-1.0915,-0.88024,-0.89175,0.47738,-0.15444,-1.7812,-1.0199,0.34213
0.23261,-0.083011,0.58671,1.938,0.6289,2.1291,-0.88218,-1.5098,0.27045,-0.24492,-0.071102,-1.4795,-0.3558,1.2952,-1.0034,1.7598,0.27953,-0.54161,-0.034826,-1.0259,-0.84713,0.20746,0.54664,0.40542,-0.46196,0.39073,0.031811,0.9773,0.48655,0.46088,2.386
0.0302,-0.69169,0.13509,-0.63681,-1.2219,-1.0993,1.2315,1.3001,-0.85994,-0.45242,-0.03656,-0.73567,-1.5905,0.88377,-0.58505,0.39776,0.055309,0.5472,-0.54966,0.39635,2.2073,-0.1645,-0.72685,0.25036,-1.2941,1.8862,0.24975,1.0402,-0.21006,1.0311,1.1101
-0.67223,-0.94072,-0.46751,0.75833,0.55621,0.48563,-0.6504,0.87158,1.6017,-0.91986,-1.2499,-0.2321,0.10044,0.70502,-0.94529,0.19477,0.41553,-0.14345,0.72362,-0.8787,-1.0036,-1.0109,0.48994,0.44007,0.17366,-1.2065,-1.3185,1.8162,-0.81358,-0.45278,-3.3173
0.25378,0.93978,-1.3229,0.73501,0.30521,-0.6947,-0.74607,0.44862,1.1685,-0.11283,0.24186,-0.20123,-1.9953,0.036777,-0.28378,-0.57573,-1.9461,-0.81169,0.33347,-0.40568,-1.1545,-1.523,1.5141,-0.26253,0.56209,-1.9895,0.94278,-0.23814,-0.90241,2.284,-0.73248
-1.2524,0.098039,0.26451,1.0564,-0.39764,0.76278,0.51981,0.39673,0.1208,0.77772,0.8002,-2.4785,0.38393,-0.61013,-1.8124,0.27289,1.0054,-0.13392,2.2828,1.0927,-0.30465,-0.7876,-0.24553,0.30835,-0.26972,0.67584,0.65095,0.54849,0.77358,1.0661,3.781
0.45962,1.7179,0.48642,0.13637,0.96884,-0.20642,-1.0712,1.3498,-0.10174,-1.0248,1.5116,-0.93028,-0.5641,-1.9406,0.26444,-0.67836,0.10359,-0.5129,-1.0272,-1.302,-0.27907,-0.3441,-0.75884,-0.12299,-1.332,-0.69917,0.91624,-0.013733,-0.35436,-0.48315,-1.6336
-0.40639,1.3504,-0.34674,2.2456,-1.5752,-0.43408,1.9624,0.68779,0.025236,0.070054,-0.70891,1.2077,1.24,-1.4148,-1.0492,-0.048097,-1.1659,0.94825,-0.14134,0.6263,-1.146,-0.59558,0.82688,-1.2779,-0.99296,0.1909,-0.69453,-0.4556,-0.94669,-0.45357,-3.4971
0.94034,-0.76874,-0.96428,1.4688,0.72234,0.10238,1.0076,-0.57935,-0.31178,0.849,1.1958,0.42019,-1.3041,1.6155,-1.4842,1.2899,1.0724,-0.42511,2.0081,-0.32231,0.82525,-0.37283,1.2807,-0.032802,1.1729,1.2762,0.4047,-0.71774,1.34,0.55304,7.0351
0.14173,1.0114,1.1997,1.303,-0.42948,-0.38989,-0.18127,0.72759,0.40415,-1.5323,-0.092534,0.099601,-1.3892,0.635,0.10183,0.16367,-0.53402,-0.93238,1.2541,-0.89851,-1.5112,-0.40496,0.50459,-0.61447,0.43875,0.85185,1.5537,-1.5274,-0.6366,-2.0571,-0.1213
-0.7514,0.43906,0.6743,1.347,-0.59008,0.020186,0.54115,1.4627,0.78572,0.85776,0.29696,-0.92093,0.7548,-0.40659,-1.2786,0.44531,-0.69933,1.4712,-0.44312,0.93546,0.28379,0.078623,-1.0241,-0.80517,-0.65787,-0.045279,0.52046,0.63388,-1.9075,0.19922,0.49186
-0.84943,0.031647,0.62978,0.38006,-1.2609,0.027714,0.64886,2.2074,-0.17031,1.5509,-0.44284,-0.37295,0.11946,1.3198,-1.5429,-0.34927,0.14874,-1.0764,0.92081,0.51723,0.090024,-0.98218,-0.59375,-0.34944,-1.3113,-0.19153,0.71127,0.35751,-1.2108,-0.23562,1.0742
0.77013,1.163,0.33513,0.70398,-0.24407,-1.1221,0.37162,-0.79033,0.16716,1.3022,-0.12229,0.60217,0.67236,0.016736,-0.88317,-0.63019,0.43621,1.39,-0.18615,-0.68461,-0.72865,0.065587,0.63139,-1.9171,-0.25627,-0.69394,1.9626,-1.1238,-0.54319,0.05065,-1.0882
-0.028145,-0.68547,1.5347,0.77648,-0.08074,-1.1096,-1.9844,1.0267,-0.055369,0.7852,0.24256,-0.095967,-2.1355,-0.79435,-1.0339,-0.24227,-1.0564,0.53957,-1.0826,1.1554,0.81757,0.16887,0.49202,0.1473,1.166,2.5645,0.45052,0.44182,0.034347,1.134,1.0195
0.8153,0.21997,-0.71391,-0.78204,-1.3889,-0.84854,1.2618,-1.7822,0.92562,-0.76941,-0.28624,-0.69544,-1.2167,-0.089258,-0.75374,1.5275,0.78789,1.7325,0.73388,-0.80604,-1.33,1.0169,-1.5093,1.155,1.4754,-0.77326,-1.2913,1.4302,0.41606,0.80652,-4.8267
0.92907,1.3046,1.2896,0.54032,-0.064824,1.8472,1.786,1.1182,-0.80342,-0.32061,0.63351,-0.29915,0.78899,-0.72952,0.4957,-2.0855,0.18107,0.41444,0.99128,1.2148,-1.5529,-0.75948,0.15514,1.4181,-1.8717,0.24283,-0.35731,-1.7366,0.29995,-1.6507,1.4818
1.6592,1.0151,-0.71586,-0.88171,-1.2288,-0.61005,-0.83886,-0.57459,-0.39496,-0.14709,-1.2873,1.1317,-0.6154,0.58133,2.8284,1.4978,0.20221,0.71614,0.33843,-0.32387,0.71102,0.19453,-1.1474,0.53205,0.17187,0.39331,-1.672,-0.20928,1.9787,1.3878,-0.84654
-1.1273,1.4561,0.67225,-1.5155,1.6445,-0.098836,-1.2643,-0.86931,1.4248,0.87109,0.48833,0.66185,0.16115,-0.31435,0.55908,-0.34795,-0.26051,0.15726,-1.4735,-0.35589,0.60403,-1.0502,-0.008247,-0.15331,-0.73364,-0.16469,-0.31451,1.3854,-1.7677,-0.40919,-3.1081
-0.71512,-1.9177,-0.88738,-0.59255,-0.51413,-0.20541,1.8558,0.72819,0.68787,0.99009,-0.94525,-0.66426,0.0046109,1.047,0.8474,0.65017,0.30078,1.7686,1.4862,0.75442,0.76279,0.95273,1.5377,-0.60737,1.8432,-1.0973,0.74359,-1.1848,-1.4028,-0.7915,6.3392
-0.56059,0.3196,1.1207,-0.23913,-0.83349,1.999,0.75041,0.19639,0.29453,0.58837,-0.05692,-1.0443,-0.78282,-0.45735,2.357,0.63747,-2.0923,-0.53143,0.22123,-0.9062,-1.6677,-0.17511,-0.25033,-0.22336,-1.6583,0.42849,-0.46012,-0.11295,-2.3559,0.12823,-1.0009
-1.4924,2.4389,0.51454,-0.83904,-0.54961,-2.4116,-0.53104,-0.63477,-0.34613,0.68064,-0.35197,1.4173,0.049941,-0.37047,0.96304,-0.49963,0.11779,0.8605,0.50762,-0.21004,-1.0493,-0.9245,0.029937,-0.081567,-0.13795,1.8496,0.3012,2.4898,-1.5042,1.8115,-1.7944
-1.1597,0.28868,0.41018,-0.71553,0.2842,1.7009,-0.95226,-0.46767,0.2582,-0.97052,-0.68983,0.86719,-1.4989,-0.085752,1.1864,0.28193,0.95547,-0.5915,-0.34068,-0.8349,-0.010098,1.1314,1.49,-1.9659,-0.98964,0.39116,-0.44611,1.1553,-0.41555,0.46387,-1.338
0.6824,1.0412,1.9028,-0.75569,2.0146,2.0972,0.73024,-0.63013,0.33318,1.2308,-1.0405,1.6827,-0.44583,-0.05085,0.59042,-0.69765,0.43718,-0.42744,-1.7308,0.96081,0.23911,0.15866,0.43495,1.9803,-0.85061,0.14917,0.55578,1.3856,-0.58993,0.77233,2.4527
-1.1159,0.28962,1.2809,0.60627,1.2857,-0.84833,1.6927,0.61677,1.3303,-0.66844,0.98303,0.30296,0.92233,0.16871,-1.4435,0.17364,-1.7121,0.061353,-0.82926,1.0006,0.53323,-0.85233,-0.53374,-1.2468,-0.067145,-0.65316,-0.13613,-0.32651,-1.5326,-0.39379,-2.0401
0.037665,-1.3878,0.03826,0.48495,-1.0955,0.46422,1.7476,0.33332,0.47799,0.33441,-0.20485,-0.073389,0.15874,-1.0508,-3.3473,1.0487,0.67164,1.4873,1.76,0.20278,0.58988,0.7529,0.34823,-1.2279,2.0213,-0.45617,0.018464,0.51148,0.94186,0.36991,1.1541
-0.55987,0.13555,2.6727,0.61437,1.0947,-0.78654,1.1202,0.036489,1.4761,-0.046736,-0.97266,1.1094,-1.0449,-0.83822,0.81023,-0.54208,0.74926,-0.069111,-1.2531,1.2632,0.84183,0.48132,1.0136,-0.68976,-0.040515,-0.076403,0.25971,-2.3156,0.36847,1.1386,1.6504
0.76939,0.13564,0.38041,-0.181,-0.34082,1.7065,1.5601,-0.25707,-1.3947,-0.47554,-0.50112,-0.17872,1.793,2.4753,-0.49795,0.8789,1.8553,0.15799,1.8475,-0.45931,0.044393,1.5287,-0.15767,-1.3735,0.31792,-0.87941,0.053782,0.82032,-1.4943,-0.0041193,4.682
-0.9593,-1.5594,0.76701,-0.29696,0.25491,-1.7506,-1.1057,0.24201,0.47883,-0.76679,-1.804,-0.87889,0.11246,-0.58967,-0.92361,-1.958,0.79842,0.38168,0.70176,0.68239,2.4891,0.66995,-1.6209,-0.4095,-0.23197,1.0748,-0.26926,-1.3867,0.99969,-0.47907,-2.5601
-1.649,-0.82968,0.29481,0.10835,0.63929,0.84038,0.53756,1.2134,-1.0283,-0.82718,-0.99565,0.88204,0.35307,1.8163,-0.97584,-0.16733,-0.84522,0.6775,-0.26212,0.72922,-0.2306,0.29126,0.15929,1.4498,0.15161,-0.65939,-0.40081,-0.99402,-0.68565,-0.66571,-0.45535
-0.86686,0.21906,0.71141,0.22842,-0.63055,-0.86976,0.39484,0.61225,0.71479,0.33719,-0.57611,0.84749,-1.2429,-0.29987,-0.41377,-0.69683,-1.4817,0.47838,0.63417,-1.0998,-0.31823,-0.25859,-1.1661,-0.79748,-0.13398,0.69763,-0.58116,0.33961,-2.2783,0.12388,-4.7613
